Bytes,Memcpy,Memcpy_Moop,Memcpy_Fast
41268,3101315,854875,253960
41269,3104885,859425,256515
41270,3165440,859330,266485
41271,3104485,856275,254970
41272,3104985,859065,254055
41273,3195650,859330,254575
41274,3103795,858835,254820
41275,3121245,859735,255115
41276,3128665,858990,254325
41277,3118265,859505,256785
41278,3105965,859495,255005
41279,3103965,872415,255310
41280,3105475,871035,255525
41281,3181670,871510,255045
41282,3106085,856085,255270
41283,3106625,859445,256345
41284,3195120,859030,266325
41285,3105615,859155,255030
41286,3106345,859395,255405
41287,3102685,933885,255560
41288,3104115,859105,255405
41289,3122785,859485,254055
41290,3118695,865725,254150
41291,3119665,859385,255395
41292,3189710,858980,253915
41293,3106865,857355,254040
41294,3107455,858345,254775
41295,3197880,872250,255115
41296,3106745,859045,322065
41297,3120155,859365,254755
41298,3182640,859280,254475
41299,3204980,859630,254825
41300,3205710,859340,254115
41301,3120595,859735,254785
41302,3120595,859765,254865
41303,3119425,872805,255060
41304,3120695,857805,254130
41305,3120505,859655,254565
41306,3132695,859810,254945
41307,3108275,859725,257505
41308,3107915,858945,254405
41309,3106035,872425,254930
41310,3108085,860065,255365
41311,3118865,859990,255425
41312,3108255,857775,331865
41313,3108225,871525,255205
41314,3105795,868345,255460
41315,3108635,860205,257215
41316,3184230,859600,255625
41317,3108325,857795,264230
41318,3108605,860085,255615
41319,3199170,860430,255855
41320,3107875,859535,253540
41321,3107655,860085,254095
41322,3119385,932165,254330
41323,3124265,860345,256095
41324,3197990,859700,253945
41325,3121915,856995,254210
41326,3122835,860055,254905
41327,3177470,859980,254995
41328,3109095,858195,254000
41329,3109575,872965,254435
41330,3119675,872930,254775
41331,3109875,860725,256315
41332,3109595,860415,254935
41333,3108115,873325,268460
41334,3109785,860765,255545
41335,3202860,861010,255265
41336,3108425,858705,254260
41337,3108545,860665,254775
41338,3133775,860580,255065
41339,3125755,861055,257195
41340,3121845,860585,254595
41341,3120625,873685,255040
41342,3123515,860805,255905
41343,3203570,860880,255715
41344,3110605,856925,254520
41345,3110905,872605,255055
41346,3121725,872590,255455
41347,3111365,860725,257985
41348,3110825,860425,255485
41349,3108765,856335,269050
41350,3111055,860795,256515
41351,3187160,861040,256005
41352,3109915,858035,254120
41353,3109635,860765,255095
41354,3194280,860780,255095
41355,3126675,860535,255080
41356,3124375,860555,254585
41357,3120875,915925,254850
41358,3125355,860905,256925
41359,3174350,860660,255415
41360,3111385,856285,254650
41361,3112055,859135,255385
41362,3203000,872750,255565
41363,3112475,860885,255820
41364,3112125,861135,255535
41365,3108515,933955,256080
41366,3112375,861365,267735
41367,3190940,861790,255995
41368,3111195,857635,254820
41369,3112755,861345,255605
41370,3110435,875215,256290
41371,3112955,861685,257955
41372,3187860,861350,255075
41373,3112235,859515,255580
41374,3112745,861685,256045
41375,3200960,862000,256185
41376,3111195,860215,320755
41377,3129045,861075,255625
41378,3122425,933025,255770
41379,3125965,860985,257655
41380,3202520,860710,255525
41381,3113205,857895,255970
41382,3113695,860315,256635
41383,3204530,859940,256865
41384,3113295,873225,254320
41385,3113995,861395,254945
41386,3110625,935165,255820
41387,3114215,861715,257165
41388,3192130,861360,254795
41389,3113185,858475,255070
41390,3119645,861765,255625
41391,3180720,862130,255725
41392,3111935,860695,254660
41393,3129985,861825,255315
41394,3137565,919595,255250
41395,3128025,861665,257895
41396,3184960,861430,254925
41397,3128005,858425,255520
41398,3115165,861795,256015
41399,3206660,861030,256215
41400,3114675,859455,255000
41401,3115105,873725,255685
41402,3125075,861950,255785
41403,3115625,862305,270925
41404,3115025,862125,256335
41405,3113625,873115,255690
41406,3115505,862395,256645
41407,3206320,862650,256365
41408,3114415,859885,255210
41409,3114515,861715,256035
41410,3137945,861670,256075
41411,3130665,862085,258125
41412,3128455,861425,255745
41413,3127715,874925,256030
41414,3129265,861825,257285
41415,3208750,861290,256725
41416,3115655,859465,254480
41417,3116345,860675,255105
41418,3121445,873520,255445
41419,3116715,862355,257535
41420,3116415,862185,255015
41421,3114155,869545,255870
41422,3116335,862375,256465
41423,3186100,862660,255825
41424,3116035,860095,254670
41425,3115865,862465,255465
41426,3127465,862340,255475
41427,3132135,862505,258345
41428,3132855,862485,255045
41429,3127565,858485,255440
41430,3129885,862415,257035
41431,3204710,862640,256235
41432,3116745,859775,255040
41433,3117445,861845,255685
41434,3128185,861060,256185
41435,3118065,875405,258925
41436,3117695,875965,255555
41437,3114825,858655,256190
41438,3117725,863125,257975
41439,3193300,863300,272355
41440,3117655,859775,255900
41441,3117725,862435,255965
41442,3207550,862280,256395
41443,3117115,862785,331485
41444,3116605,862435,255735
41445,3130505,858445,256200
41446,3132995,862775,257345
41447,3203840,862710,256775
41448,3130785,860365,254430
41449,3132015,862395,255355
41450,3187050,862170,255505
41451,3119045,861725,257575
41452,3118935,861495,255045
41453,3115845,883905,255310
41454,3119155,877195,256365
41455,3188360,863330,255995
41456,3118535,860545,255490
41457,3118985,863135,256495
41458,3209770,862910,255625
41459,3119255,863245,258305
41460,3119065,863015,255285
41461,3116805,859425,255600
41462,3118335,863375,256575
41463,3210420,863680,256285
41464,3134345,861225,255260
41465,3132435,863075,255775
41466,3143665,862850,256065
41467,3133455,863325,258105
41468,3119955,863155,255505
41469,3117855,876155,255940
41470,3120335,862495,256875
41471,3212920,862490,256835
41472,3120135,873515,255430
41473,3120515,875645,256125
41474,3130475,862950,256475
41475,3120655,863435,258335
41476,3120245,863185,256525
41477,3119635,874695,256270
41478,3120735,863395,256885
41479,3212050,863650,256915
41480,3119625,862735,255050
41481,3119275,863445,255705
41482,3115215,863300,256055
41483,3136415,863765,257985
41484,3216130,863430,255625
41485,3133875,860075,255860
41486,3133725,863495,256695
41487,3201410,863760,256515
41488,3121125,862615,255470
41489,3121565,863155,255935
41490,3117075,918545,256240
41491,3122095,862225,258435
41492,3183140,874830,255895
41493,3121345,873945,256300
41494,3122415,864065,256955
41495,3213210,864280,257135
41496,3121845,863485,259085
41497,3122005,864125,266875
41498,3119325,859595,256510
41499,3122485,864435,257735
41500,3214310,864010,256255
41501,3121715,863095,256710
41502,3121785,864415,256845
41503,3131985,864680,257355
41504,3121005,863465,270515
41505,3217610,863600,256715
41506,3137285,860415,256920
41507,3138485,864165,257525
41508,3224380,863490,256515
41509,3136295,863335,256960
41510,3135795,863815,257315
41511,3120275,935865,257580
41512,3122965,863105,256925
41513,3199480,862750,255925
41514,3123645,860835,256120
41515,3124225,877255,256645
41516,3119325,935465,255550
41517,3123645,863285,257795
41518,3200040,862880,256345
41519,3124265,874715,256550
41520,3123925,876635,255875
41521,3134585,864170,256225
41522,3124215,864315,258625
41523,3124605,864645,257575
41524,3122095,877535,266610
41525,3123825,864775,257155
41526,3216410,864680,256765
41527,3124345,863915,256830
41528,3123775,864405,255935
41529,3128305,864650,256455
41530,3122325,864775,259025
41531,3140985,864995,257115
41532,3137615,860835,256310
41533,3137515,864805,257325
41534,3205670,864700,257035
41535,3139105,864365,257250
41536,3125285,863645,256195
41537,3120085,920305,256640
41538,3125265,863155,259105
41539,3186630,863060,257505
41540,3124315,873635,256670
41541,3125455,878115,258255
41542,3215700,864770,257555
41543,3125975,864735,330295
41544,3125655,864325,256175
41545,3122205,937335,265070
41546,3125735,864805,257285
41547,3201920,865010,256645
41548,3124995,862825,255700
41549,3125145,865155,256165
41550,3135775,865060,256435
41551,3124815,865455,258905
41552,3141815,864765,255925
41553,3138795,876835,256270
41554,3139555,864805,257245
41555,3229930,864850,256785
41556,3139885,863655,255900
41557,3140155,865125,256655
41558,3135945,941055,256800
41559,3127275,864895,259705
41560,3205320,863600,256365
41561,3126665,860665,256730
41562,3127315,878135,257195
41563,3218860,878980,257335
41564,3126785,865205,256640
41565,3127595,865725,257685
41566,3125135,860945,257920
41567,3127235,866185,259535
41568,3202270,864600,256535
41569,3127235,863415,256910
41570,3127595,865015,257295
41571,3132255,865280,257415
41572,3126755,865165,267145
41573,3126635,865505,257265
41574,3124865,861585,257500
41575,3143815,865655,258375
41576,3208100,864960,255505
41577,3141235,864685,256010
41578,3140565,864975,256245
41579,3137405,921075,256420
41580,3141475,865125,257375
41581,3188600,865360,256405
41582,3128545,863255,256730
41583,3129205,864835,257185
41584,3139075,863780,255945
41585,3128705,878445,258595
41586,3129325,877975,256735
41587,3127575,878155,257020
41588,3129035,865795,256805
41589,3221660,865990,257445
41590,3129235,865085,257640
41591,3129615,866395,268035
41592,3124365,939895,256130
41593,3129045,865985,258305
41594,3206960,865900,257055
41595,3128785,863385,257300
41596,3128555,866115,256725
41597,3139495,866370,257085
41598,3128915,866465,259385
41599,3146005,866825,257585
41600,3142415,877155,256570
41601,3145075,865695,257485
41602,3231830,865340,257285
41603,3143765,865135,257500
41604,3142135,865535,256825
41605,3139435,938555,257270
41606,3130455,865655,259085
41607,3207650,865750,257825
41608,3130165,862035,256410
41609,3130865,864705,257175
41610,3221040,877630,257165
41611,3131185,879365,259435
41612,3130785,866155,256855
41613,3129195,879505,257160
41614,3131045,866505,258395
41615,3223840,866740,258525
41616,3130525,865245,266700
41617,3131255,866235,256985
41618,3127385,941175,257130
41619,3131395,866735,258895
41620,3208360,866290,256735
41621,3130055,864145,257200
41622,3130135,866795,257995
41623,3197120,866990,257965
41624,3145975,866185,259035
41625,3147305,866635,257295
41626,3144695,872985,257590
41627,3147575,866995,258815
41628,3210820,866410,257025
41629,3145395,866215,257570
41630,3145075,866735,258025
41631,3142305,922385,258050
41632,3131915,865565,258835
41633,3191920,865480,257675
41634,3132055,863405,257960
41635,3133195,865315,258315
41636,3143475,878160,257675
41637,3132715,879535,260435
41638,3133055,866815,258485
41639,3131245,879895,259080
41640,3132895,866365,257795
41641,3225020,866640,257995
41642,3132965,865345,256910
41643,3133425,867105,257315
41644,3142935,866660,256655
41645,3132815,867165,271345
41646,3132325,867055,257295
41647,3130895,863235,257570
41648,3147845,866765,256855
41649,3238840,866900,257115
41650,3147365,866435,257410
41651,3146485,867025,257565
41652,3142395,938675,256760
41653,3147355,866955,259345
41654,3211270,866750,257665
41655,3134375,864315,257830
41656,3134085,865595,257295
41657,3223770,878760,257605
41658,3134495,880125,260035
41659,3134895,880065,258085
41660,3132525,880315,257360
41661,3134255,867785,258485
41662,3226000,867670,258955
41663,3134825,867695,259230
41664,3134495,866685,258585
41665,3131075,938665,271750
41666,3134575,867105,259225
41667,3210950,867200,258485
41668,3134395,865565,257440
41669,3134705,867525,258215
41670,3139015,867300,258385
41671,3134605,867825,261055
41672,3212550,867010,256435
41673,3132315,864405,256980
41674,3150355,867385,257445
41675,3217630,867720,257655
41676,3150385,867115,259345
41677,3148255,867455,257295
41678,3146715,874985,257530
41679,3148205,867705,258365
41680,3214810,867020,256795
41681,3150515,866615,257360
41682,3136405,867325,257645
41683,3131735,922915,257910
41684,3135835,866895,258845
41685,3195740,866580,257915
41686,3136045,864705,258010
41687,3137175,881165,258455
41688,3146195,879310,257425
41689,3136475,880765,274885
41690,3199690,881060,258215
41691,3136325,864985,258300
41692,3136835,868115,257895
41693,3228450,868250,258175
41694,3137275,868435,261025
41695,3137635,868735,259355
41696,3135145,879845,258420
41697,3137015,867765,269185
41698,3228740,867610,258325
41699,3137405,867495,258510
41700,3137075,867785,257745
41701,3133935,863495,258150
41702,3137185,868095,259365
41703,3230500,868370,258805
41704,3135625,866335,256370
41705,3136415,868105,257135
41706,3145365,868010,257195
41707,3153735,868355,259405
41708,3231520,867990,256985
41709,3151975,866185,257190
41710,3154405,868405,257595
41711,3161045,868350,257935
41712,3150975,867765,258375
41713,3151035,868065,257345
41714,3150665,864865,257550
41715,3151725,868335,258115
41716,3242380,868100,257135
41717,3138685,868265,259865
41718,3144275,868225,257925
41719,3137095,880905,258130
41720,3138645,867135,257815
41721,3230580,867370,257795
41722,3139175,866905,257950
41723,3139775,867395,258225
41724,3135835,875065,257650
41725,3139205,881445,258825
41726,3231870,881040,258445
41727,3140135,867935,258620
41728,3139555,868055,257565
41729,3134675,940555,258060
41730,3139785,868405,259975
41731,3215710,868640,259215
41732,3139695,866775,258590
41733,3140045,868795,259095
41734,3151355,942065,259230
41735,3140195,869065,260725
41736,3216210,868290,269885
41737,3140175,866555,257550
41738,3140265,868705,258055
41739,3151395,869000,258265
41740,3139575,868805,275365
41741,3219010,869030,257945
41742,3140235,866115,258090
41743,3140745,869415,258535
41744,3151355,868660,257645
41745,3139675,868945,259865
41746,3218920,868860,258325
41747,3140665,866265,258480
41748,3139565,869085,257835
41749,3150445,869300,258345
41750,3139525,869435,260215
41751,3139795,869755,259175
41752,3155675,864815,257830
41753,3156095,869295,258515
41754,3246230,869280,258835
41755,3154935,869465,261395
41756,3153555,868985,258065
41757,3153135,882155,258600
41758,3154015,869415,259315
41759,3243600,869850,259245
41760,3155755,868275,257970
41761,3155755,868795,258695
41762,3140055,864135,259020
41763,3142465,868805,260075
41764,3234500,868430,258355
41765,3142085,867725,259030
41766,3142705,868195,259385
41767,3139695,940255,259580
41768,3142315,867835,258235
41769,3234470,867970,257935
41770,3142975,867515,258130
41771,3143245,868225,258405
41772,3139115,951415,257730
41773,3142705,882205,259105
41774,3217870,880970,258385
41775,3143405,881665,258660
41776,3143205,869375,257865
41777,3138645,944735,258360
41778,3143365,869615,260085
41779,3219900,869940,258955
41780,3142885,868025,258200
41781,3143665,870095,259205
41782,3148175,869980,259675
41783,3143695,870355,261065
41784,3221610,869570,259135
41785,3143225,867935,268300
41786,3144105,870035,273915
41787,3149005,870190,258995
41788,3143485,870095,260525
41789,3223740,870370,258885
41790,3143725,867335,259030
41791,3144525,870755,259515
41792,3212380,869090,258365
41793,3143325,869605,260515
41794,3143685,869755,259025
41795,3142295,866135,259430
41796,3143015,869825,258845
41797,3211610,870000,259215
41798,3142735,869585,261585
41799,3160325,870425,259745
41800,3157095,875975,257320
41801,3159775,870105,258415
